text,lat,long,relevant
Sun 06:00: Temp 14.1 C; Humidity 96%; Press 101.7 kPa / falling; Health Idx 1.0.,34.00992614157944,-117.59799971285506,1
I just want 1 night to turn out how I expected it to be #highhopes #disappointed,33.85374887584493,-117.97467086324995,0
"Instead Tahiri looked toward the jury-and #was surprised to find them looking not at Bwuatu, but at her. To a being, thei",33.82451817478372,-117.53578845401442,0
"Forklift / Counter Balance Operator needed in Cochrane, AB #job #hiring http://t.co/TdktNIrBHp",33.785756876849945,-117.75443806570728,0
@jchapman04 @Mookalicious @C_DIG please bring your donation to 4804 Edmonton Trail NE.,34.126418082527735,-117.96581099626977,0
"#TweetMyJobs #Retail #Job alert: Merchandise Coordinator | TJX Canada | #Edmonton , AB http://t.co/YpsX2trnrc #Jobs",33.868232117258344,-117.87190341008278,0
Were in trouble! Han decided as he switched to autopilot and rose from his seat. Chewbacca followed Han out of the co,34.14658921945291,-117.50557378772136,0
@jameskirby30 I'm 7 hours behind ye and that's well past its sell by date #GottaKeepItFresh,34.161627679531925,-117.38721393635328,1
monster university with the fam jam,33.78559650918967,-117.38529491991815,1
His brief exchange with Kota had stirred up a whole raft of anxieties he hadn't even known he possessed. I've already s,33.82832093786346,-117.45152569739763,0
I'm helping my neighborhood - read about the @InglewoodYYC #yycflood rescue/evacuation on @EllisFun,34.05581745363586,-117.31807537000685,1
@cderworiz be careful! take pics,34.03891089184377,-117.78323830839253,0
@doogie2k my garage is all flooded. My parents live I'm bearspaw near a creek and their entire basement is flooded. My sister is evacuated,34.059923919643786,-117.35073157587816,1
#calgary #flood #calgaryflood @ Centre St Bridge http://t.co/XQbOZgkbzb,33.87666108740757,-117.84632821768338,1
2o13.o6.27 match made in heaven @theworksfest by @joshholinaty #yegarts @ Latitude 53 Gallery http://t.co/bS28p2JL6k,33.901311965692436,-117.21908453162419,0
Flood Party Update #6: I've over done it,33.907290271929085,-117.94419791447969,1
New Post:  Hello #beautiful http://t.co/4ERGZH71BD  #yeg,33.82966945117221,-117.48516864598442,0
"thing that might have picked up chemical or material traces from the speeder. She reached into her bag, retrieved a red",34.098812161847384,-118.00691540966363,0
@tanisbrown A lot can happen in 10 minutes in this family Tanis,34.04564053949497,-117.38508742240845,0
Make sure to checkout the most epic pop-up party in #yyc right now! #Back2theBeltine until 10 p.m. tonight #VicParkYYC #Beltline,34.13045380299765,-117.68664467478851,0
"My apologies, Admiral. I merely assumed you'd want-",33.85694080884377,-117.71975821280122,0
@GTboutique wouldn't it be great if you donated some essential supplies to our Alberta flood evacuees? Many have nothing left. #abflood,33.785955077450865,-117.41646802127147,0
@CrashleyW no beer and fireworks tonight for you?,33.98024526559431,-117.32593000599579,0
"After a brief hesitation, Ganner slipped into the chair. Jaina #quickly settled into his lap.",33.909800670692675,-117.84670970532744,0
"I'm at Puma's Palace (Calgary, Alberta) http://t.co/3mceFapOot",34.017676490359115,-117.9077131455675,0
How come Chris Rock and The Rock haven't made a buddy-cop movie yet?,34.033918753452696,-117.65297831310735,0
"Woohoo, Happy Canada Day! We got some root beer flavored lollipops. @ Fort Calgary http://t.co/54UErgD5JT",34.07171249233761,-117.54363517259621,0
If the oilers don't make the playoffs next year with this line up I'll be taking a dive off the high level bridge. #nhldraft,33.79672395303043,-117.79577609074872,0
'The Sopranos' appeared on Wednesday 19 at the 15th place in the Top20 of Calgary's Trends: http://t.co/UbytFNPrdX,33.83954644703136,-117.81363441103909,0
Update - State of Local Emergency: The City of Calgary remains in a state of local emergency due to significant... http://t.co/hgyxgPfYIW,34.069242298249414,-117.33001332018624,1
"Well, I don't know if you've noticed, but we're in a bit of an emergency right here",33.80258107391644,-117.2670694076163,0
"Anyone for a game of golf? Just beware the raging river hazard, toppled outhouses, and beavers. The http://t.co/1FjrjB0ZrP",33.732087188944924,-117.80062615530257,0
@tara_eisenbeis is Bruce lee bothering you again #illkillhim,33.90835175559041,-117.53622319454362,1
Matt: One pretty woman means fun at the dance. Two pretty women means trouble in the house. Three pretty women means run at the hills! #WoT,34.15695500124851,-117.31497660983914,0
@C2MTL After 3 years of hard work i finally got the video of my act of the TED x event reppin Cirque dunSoleil http://t.co/rUHzZLc7Bk,33.783922988334254,-117.5105459043872,0
@Travvis29 yo your parents will capture u,33.79144528926241,-117.91191267485186,0
Heartily chatted with #Kenyans today in the mall.,33.95561172100064,-117.90992710817561,0
A big Tusken Raider came at Luke from behind a boulder. He was swinging a sharp battle ax. Luke whirled around and block,34.064840138169124,-117.68796060096277,0
Chris seems like a #genuine guy. #bachelorette #goodguy,33.754199372322475,-117.61583217858029,0
@MayahJay lol my bad ... Loving it doing major touring this week,33.978363414211344,-117.5702237825142,0
"gineering and #the communi #teamfollowback cations center and scope out their security. Five, you're with him-try not to kill anybody.",34.054099756466144,-117.16730170131014,0
"Furious fuschia Too cool, even has pink stitching on the leather seats. One way to keep the car away from hubby! http://t.co/Su0jxhbqL2",33.952831227838075,-117.39456634896669,0
I #can't tell you how many times I had this realization.,34.17555660304168,-117.44017563032813,0
"Party hard , suns down , still warm , lovin life , smile hard , do it right :) ! Summer 2013",34.095788673795816,-117.27221786687927,0
"Future of Calgary real estate market grows murky in wake of floods: Up until last week, Calgarys residential... http://t.co/qwc1c4ZsS0",34.02070776063753,-117.14947786859408,1
I miss eating chips and such. #bracesproblems,34.02749461314186,-117.68383203270945,0
None of that meant she was good #enough to bring down a Sith Lord.,33.837797379722645,-117.56544119172287,0
@russellabird thanks Russel having a Fundraiser 12-3 at wye hall tomorrow great auction items up for grabs including several hot yoga passes,34.11786786891037,-117.72151947834128,0
"@FactsInYourFace: In Iowa, it's illegal to pretend you're drunk in public. why would someone pretend?! Haha",33.87587257100977,-117.2518858627683,0
Highway 1 in #MedicineHat NOT closing now. Transportation Comms says because flood water not expected to rise much more at this time.,34.06645514378647,-117.33622433691322,1
Calgary's Mayor Nenshi shines amid flood crisis: A roar of applause greets Mayor Naheed Nenshi as he ambles up... http://t.co/yqIXOdqwja,33.93464414998189,-117.83652668377948,0
"Waiting to hear whether it's safe to drive to #yyc for #sledisland tonight. My gut is saying no. Stay safe, friends!",34.09368699161596,-117.6662449902212,1
@ryan_batty I agree man. A dozen beer says Loungo goes to the #Flyers now,33.94229884886051,-117.97570321348655,0
@parksyKCCO: @caseycoutts @KCCOCalgary hey dude we were totally working the same house!that's awesome! #chiveon!,33.86943873777486,-117.63137620236796,0
"If I hear one more story about someone's house being destroyed in the flood, my heart is seriously going to break. Soo terrible.",33.8665598529347,-117.87253531683595,1
"Thoughts with all my #yyc friends and family today, stay safe my loves",34.11344098513215,-117.78392109701187,0
my puppy refuses to sleep without me it's so frickin cute,33.99138634709598,-117.7978422783914,0
Clean up effort for the Calgary flood. #yycflood #elbowpark @ Elbow And Riverdale http://t.co/2Bc1fHHJZW,34.028233812072145,-117.355719530498,1
Been a while since I have made that drive @laurielyons but recall going down for the day to catch am #nfl game #SITSSharefest,33.87999175484961,-117.93847939804013,0
"Yep, Fish Creek Park is flooded too!! Good thing I brought my life jacket. #flood #yycflood http://t.co/QhAqvQJggN",34.122173449832914,-117.56575180492482,0
@Yeg_Ron I don't think TB has the money to buy him out,34.08834822913103,-117.41021436187731,0
Calgary floods delay Conservative Party convention: The Conservative Party national policy convention which was... http://t.co/FJJ7tWJC0h,34.068923168256674,-117.37135704245905,0
The Sullustan blinked at him-an impressive gesture coming from eyes the size of ash angel eggs. What do you mean?,34.11609562583238,-117.91758629303864,0
Oh that booty is nice,34.041136067439794,-117.70522295169201,0
"Bossk said, A thief, I think. Caught him with a fusioncutter, snooping around Jango Fett's ship.",34.09043478070343,-118.00094115860072,0
Emirates chicks. Holding the medals,33.73798628616686,-117.79153668921353,0
Awww poor giraffes at the zoo. They may not make it due to all the stress. #poorbabies #BeautifulCreatures,34.04703768417414,-117.3228098941094,0
"@Lowetide_ @camcharron @FriedgeHNIC  it can't possibly be that simple. It just can't, can it?",33.834555584371245,-117.53704861624037,0
"@seangentille it made you stop, didn't it.",34.13091580642167,-117.31590265366312,0
Food truck back in business in #yyc I am almost calling DT back in business. @steakouttruck thanks for lunch! http://t.co/DYP6csrUiN,33.93401236732465,-117.18661238385536,0
@MommaKayln dot know how much more I can go its already lifted 12 inches lol,33.859919101358074,-117.26379893484899,0
@WORDUPTORONTO Thanks for the follow!,33.78206794603157,-117.742946636304,0
"@KatieeeBeth1 sure it, has been for awhile",34.023267542645605,-117.90825346829551,0
Thoughts and prayers to everyone whose lost their home due to flooding :( #yycflood hopefully all my friends and family are safe out there!,34.056851695541376,-117.63016937113599,0
The city keeps saying that they don't need any more food donations like damn Calgary stop being so nice,33.883742238014825,-117.94838957484914,0
Candy crush all the way -___-,34.140883953525965,-117.6596629616172,0
Maybe things don't look so bad for the #Flames #Calgary #abfloods  via @bias_sports on FB http://t.co/NghRGW0xKG,33.875513326875684,-117.19637565879648,0
Birthday din with the parentals! (@ Soda Jerks St.Albert) http://t.co/5xTPWqGVdX,34.023471595256225,-117.99906611686005,1
At the hospital with my hubby!  2 stitches in his foot but he's a trooper! http://t.co/26QREUfEBS,34.097783396861466,-117.52815175712952,1
Its going to be so hard to say goodbye today.,34.096872144989995,-117.16316653069262,0
"On Saturday 22, #abflood was Trending Topic in Edmonton for 23 hours: http://t.co/b0llsM3s3B",34.036706650758966,-117.7407447867489,1
after a hard day of fence building... margaritas &amp; homemade burgers! #gratitude,34.115119848762085,-117.69581016836992,0
"Check out Canada Day evening in Bruderheim, live band performing down at the AG grounds!",33.842452934454535,-117.30249697211866,0
Frantic scene at the zoo: We could have had hippos god knows where (with video): Dr. Jake Veasey spent much of... http://t.co/XxdZT8Awns,33.760632121713535,-117.73338878311931,0
@TamaraVineberg what are you watching?,34.05376614730955,-117.9369089747418,0
School Monday Is closed and exams are all cancelled!!! Thank The Lord!!,34.064817851852354,-117.35661347410942,1
Hope all my #yyc friends stay safe and dry today! #abflood #weatherbenice #staydry,33.887706396614966,-117.69135471356735,0
Dreger has the worst timing for important stuff.,34.14201980362584,-117.56855997587047,0
My thought exactly! @parksyKCCO: I think I know where that extra $53 mil should go. #yycflood #CalgaryStrong,33.743131439464285,-117.76621572447891,0
Chicken and Veggies getting ready in the marinade. #Yum #BBQ #CanadaDay http://t.co/TT2Re0wJMJ,34.12721248099089,-117.28939933349042,0
ok Luke I have seen your ask fm link 3 times this night that's enough,34.093925002503205,-117.69949713810044,1
For the kingdom of heaven is like a master of a house who went out early in the morning to hire http://t.co/LSrp0vhmLt,34.1625029550698,-117.61742210961245,0
ring. He wished that he'd stopped at Jira's #stand for a cool drink before he left Mos Espa.,33.724344646964035,-117.21975333143995,0
Han #squinted. How do you know?,33.801325738667515,-117.21443641542395,0
@munrokg ya wanted it but was sold out in early march.,34.11488421641541,-117.58070606576504,0
Can residents bring any volunteers into High River tomorrow to help them clean out their homes? Need to know! @LesStir #abflood  #highriver,34.069112400691196,-117.36745371533036,1
The studio I record at flooded... #LNSDV1 might be pushed to a later date :(,34.03491170574592,-117.35093429717872,1
'Taylor Swift' shows up at this time as Trend in Calgary http://t.co/Utf2At7Ipt,34.101314353247936,-117.68840228904136,0
And my fathers name is David what just happened here its fate,34.159673222765214,-117.89768630950373,0
Having coffee in the Main Street of Bowness while the rest of the world thinks we are 'Underwater' @ http://t.co/rziOcrRoQ0,34.07818962632473,-117.3416869742762,0
@SugarplumLDN songs I sing to my daughters to put them to sleep,34.03224040591053,-117.97747593131486,0
@Cree8Dawn @Harv_Durocher Gravel roads in some areas r washed away. Bow River is rising. Most families evacuated themselves. Mainland is ok.,33.74787518299392,-117.67265863431372,1
Shout out to Ward 9 team for their flood volunteer coordination in Erlton! Thanks for all your hard work!!! @gccarra #yycflood #Erlton #yyc,34.06079863787041,-117.35759836084505,0
Yoga Ball Katamari Damacy Controller. If I get this I will die and go to controller heaven.   http://t.co/8Jc1dZs4ZA #katamari,34.02522139017972,-117.9671590509258,0
@ryleawalker In other news Kim and Kanye named their kid NORTH,33.74142682266187,-117.868196372607,1
@herrickc Tell her Thanks! And Love you :),33.99093188720648,-117.2463366974647,0
Catching up on sleep after a sleepless night spent worrying about potential flood evacuation.  #Calgary #yycflood,34.07107304953092,-117.36500495933264,0
How can VINE let Instagram copy them .I think they just lost like a lot of ppl. Ill still stay on VINE ..but ill make instagram vids. Too,34.10450082829874,-117.15433893604528,0
Welcome D.Nurse to Oil Country #nhldraft,34.168344273508396,-117.21227195265995,0
So fucking pissed off right now.,34.035676582604765,-117.97889904395548,0
@bonanzadynamite @Forzy76Taras 10 in a row boys. Fun to see. Go @BlueJays,33.869169671649736,-117.26101582047876,0
"Redford, Harper pledge co-ordinated response to Alberta flooding: Premier Alison Redford has reiterated Friday... http://t.co/15E8VEywhM",33.86331277993931,-117.82036244581244,0
@fouratj Slow. Got distracted by other tasks and a massive flood here in AB.  week of 1st?,34.050012666437986,-117.9425268531492,0
I can finally get back into a normal routine!! Normal is subjective to assuming I've ever had a routine,33.73532004527043,-117.85581274962256,0
How stupid I feel right now,34.01404287780148,-117.8354812526048,0
"I'm at Tim Hortons (Edmonton, Alberta) http://t.co/qIkNCkHgLi",33.705453166360606,-117.8432030117783,0
@mahum1995 oh. Well worth it. Sidra still doesn't know how the waiter knew it was her birthday!,33.94579007453545,-117.56387855147752,0
Come back @missiondiner ! We need hangover breakfast! These guys are still closed BUT are opening 7/28 http://t.co/LKiwCgoX6V,34.11817668284109,-117.27774604940731,0
"@FoxNews: Floods kill 3, force 75,000 from homes in Calgary http://t.co/34lCFxhWdv #abflood it has been crazy here! Pray for these people",34.11496101902673,-117.2465344556024,0
Should I already make my guesses for bucci overtime challenge for game 5? Sharp/Paille,33.826300631628534,-117.27671495032016,0
@calgarytransit &amp; how are regular pass not affected? I'm out of work for 6 days because of this. If that dosent count nothing does #yycflood,33.823888087789605,-117.56650211402885,0
Edmontonians cleaning up after flooding: City of Edmonton officials said they will be reviewing how they... http://t.co/mFp4KlNd54,34.043877096290714,-117.32685325079667,1
"I'm telling you what I found in her cave, Fel replied evenly. #What you make of it is your business,",33.84087445190205,-117.473323815317,0
My 8 year old grandson Samuel just completed his first triathalon. Poppa has a lot of work to do to complete one. Great job Samuel.,33.87006570073885,-117.68853048896773,0
"@JafricanTing I feel for those who were evacuated =( Saw this photo,the dome is flooded to the 10th row of seats. http://t.co/C3Yzk7lnhj",34.031497582608694,-117.35137931589792,1
@cityofcalgary how will I know when I get power and access to my mission apartment ??? #yyc #yycflood,33.746133019824754,-117.31573039030658,0
"Jamesons &amp; Rolling Rock with Darren, Tommy #albertaflood (@ Ship &amp; Anchor Pub) http://t.co/SD3ik2ZpHw",34.07257851496613,-117.35036737560415,0
In the Philippines this isn't a flood. This is a Friday.,34.08154917904336,-117.97932331282858,0
"@dmgullekson: Don't be fooled, it isn't thunder, staying put would be a blunder... -Jumanji #jumanji #yyc #yycflood #staysafe",34.07567741350264,-117.35381973356311,0
"Dire issues in Alberta for cancer patients with Holy Cross, High River and Canmore cancer centers scrambling. #abflood",33.778256120301535,-117.53047432365764,1
@Genghis_Dong Dude yeah! I'm glad someone else finally saw it lol.  Super badass.  They all get so fucking beat up!,33.93219342786638,-117.5001081254376,0
Flood victims in #medhat get property tax extension. #mhflood  http://t.co/j1SZwS69d4,33.834115837521345,-117.4471497745088,0
Moff Nezzors resounding victory at Ruan demonstrates the strength of the Empire and exposes the vulnerability of the,33.83406523356063,-117.85282163965809,0
"Have a great Canada Day weekend to all of our Canadian followers. Canadians are the best, don't forget that!",33.726109248978325,-117.59820853740743,0
If we can print a kidney we must surely be able to make a giant pressure washer to clean the city? #yycflood #floodymess #allfloodingaside,34.147437019531345,-117.15513197833593,0
Spending a quiet Canada day  http://t.co/HB3n3GHrMe,34.14648253432784,-117.62970670548651,0
"Ready at my post, volunteering for Airdrie's Canada Day Parade. Starts @ 10am. Don't miss it!!  HAPPY CANADA DAY y'all!!  #bestplacetolive",33.91446800520571,-117.35764463230532,0
Dive after dive after dive...fucken hate Italy,33.78839607779094,-117.17375892734472,0
"@LaySeeJay we have moved operations to 4804 Edmonton Trail NE. And we need towels, toiletries, food and water.",33.810505204699105,-117.4601555363732,0
"Okay, okay, we've had our problems with Dania in the past, but right now we don't have time to establish a new contact",33.909945974828744,-117.57659422857401,0
Pix of Lafarge construction under water http://t.co/rTcjXJw1r4,34.0429272191192,-117.33027388825238,1
@ameerabanta: A &amp; A  much love to this queen @aabougouche http://t.co/iRMXeDfY2d love you b!,33.83227986652874,-117.51256651845648,0
Seeing so many rear end accidents out here! Put your phones down an stop rubbernecking!  #yegtraffic #abflood,34.02999004623639,-117.22633390781708,0
"ruising at all that season, having been replaced by a breakaway disposable shell built to conceal a substantial fraction",34.00925203753105,-117.31887211395521,0
@__Daarian my thoughts are with you during this tough time #ripempire,34.13758069488027,-117.84265436503885,0
@420legalize well why don't you say I told you so in a 100 years. #abflood #yycflood  #Alberta,33.82326443159021,-117.83391046724769,0
"@Peggo36 I'm great thanks, how are you? Haha yeah I am! Coming home in a couple weeks :) what have you been doing with yourself?",34.10997573640122,-117.6977708247827,0
"Electricity has been restored to most of downtown #Calgary. With all the office towers, will water treatment keep up? #YYCflood @nenshi",33.75805442531091,-117.97744636181702,0
@actioncond good one for the girls that go all the way down #strongtothecore http://t.co/Yk6qAiI9jx,33.69154212846236,-117.45821605808548,0
Literally wrote my bio diploma the day of the floods,34.03089009856588,-117.59761387248899,0
"Truth: @CstShaw: For those inquiring about Deer Run, we have no evacuation order for your community at this time. #yycflood #yyc",34.05623624158053,-117.35466991369077,0
@ctvnews I have exclusive photos of the flood and evacuation from some parts of Banff. If you are interested in purchasing call 4033605001,34.06220560885429,-117.3184339560966,1
Eston's own @Therealhda will be inducted into the @PWAwrestlingca Hall Of Fame tonight. Congrats to a true entertainer.,34.11655371365535,-117.70679356097523,1
Who wants to grab a shovel and head into Mission or Montgomery? I have extra shovels and I'll pick you up! #ycchelps,34.019689676074336,-117.25344345721192,0
@SpookyBooGal just two hours from me we got severe flooding,34.0595085674173,-117.32379311969969,0
Our city parks workers are cleaning out Sandy Beach. It'll be back to normal in due time. =) #yycflood http://t.co/9Pybx7KH5n,34.16366237495067,-117.6699044666324,1
We're not asking you to abandon your duty. Leia shook her head. We're asking you to do it. Just in a different way.,34.05681259406999,-117.83342183412336,0
If you want it done then you gotta do it yourself,33.754496995545246,-117.20249223375241,0
Anyone els bored as fuuuuck,34.01980596997309,-117.1976497844103,0
Anyone need some American clay. @americanclay for sale. Let me know #yyc #ecoliving #cleanliving # @ http://t.co/dNk9u5oPa6,33.888524401686155,-117.2194542242518,0
@Jay1972Jay Nope. Mid 80's. It's off Metallica's 2nd album Ride The Lightning.  84 I believe.,33.85427146823345,-117.64395812353186,0
Otis redding. What else to do during great floods in Alberta @ Stonegate Pub http://t.co/queVjl7SWS,34.06034598024621,-117.34916396594947,0
Doing a clinic for ATB Financial at Edmonton Country Club!! Gonna be a fun afternoon!! #promote #PGATOURCanada,33.83421013475073,-118.00496614367277,0
Many questions outstanding for #cprail about their actions during the flood crisis. #abflood,34.007150048714735,-117.70170185578958,1
My heart goes out to all the families affected by the flooding.  #yycflood #abflood #praying,33.84130276562932,-117.90765691087627,0
Love this place. @ Laurier Lake http://t.co/e6opbFrrjM,34.1198921850361,-117.14175779509621,0
No thought of what to talk about #ThingsIHate,33.8751717668229,-118.00600005310464,0
"of shots per Tibanna charge. If there was trouble up there, they could quickly find #themselves at a dangerous firepower",33.747094578593284,-117.63529278735606,0
lying is honestly the biggest turnoff,33.75041418594593,-117.24456840625332,0
I'm sitting on the toilet now,34.092480293455786,-117.43134493825924,0
"@NicKrywolt fair enough, yah they are somewhat similar.",34.10025234894327,-117.28263008473478,0
The hashtag #UnionJFollowMeSpree took the 7th place in the Top20 of Calgary's Trends for Friday 28: http://t.co/D4b8ao3H8c,34.09613202594248,-117.76911069150431,1
"I'm at @TimHortons (Calgary, AB) http://t.co/bn7zbfhvPT",33.97290915630057,-117.30292348294942,0
"You know, I kinda prefer the international delight caramel macchiato to Starbucks. What do you think @roxystacy?",34.07272203653653,-117.8757417488624,0
"@CalgaryPolice: Many communities having power and gas cut-off. You may not see #yycflood, but youll have no utilities so evacuate. #yyc",33.983393398211625,-117.92556595339501,0
@FwdMindJen Yes. Relatives and friends with homes there.,33.87519204197498,-117.88563765265341,0
Celebrating Canada Day with a post-fountain game of chess. @ Edmonton City Hall http://t.co/Tn6UiG0Nor,33.7515515739566,-117.84930558037522,0
"Ok so I spent the weekend buying soa t shirts. Also checked out your online stuff, but I noticed that your vests don't have the patches",33.779436700850425,-117.86004519088405,0
"s fist down hard upon the desk. He roared, I 'didn't not' tell you because #I thought you were smart enough to know bett",33.88219360421741,-117.155462211308,0
"@SteveD29 seriously Steve, I don't see the reason for this trade. The guy who took you to the  p/o, stole games this season..  Why?",33.726227640091906,-117.46829856561584,0
Stories from Our Streets #YYCFLOOD Edition  An Evening at the Hillhurst Sunnyside Community Association Hall:... http://t.co/ElxZjVTlMR,34.129152286629854,-117.82368364360683,1
#CanadaDay shows up at this time as Trend in Calgary http://t.co/dgT8rVm2H7,34.00636517489769,-117.83441544303021,1
Time to prove I've got a face for radio #globalcalgary #yyc_counselling #yychelps #abflood @ Global TV http://t.co/Iy4p6s6zL7,33.914236345823696,-117.59671735055537,0
@Traceybregman RT pls Canadian or not...it's time to lend a hand. Alberta needs our help...donate if you can!  https://t.co/AmXhfOUIqL,33.8275613731839,-117.97930042646999,0
7:00 PM @ Cash Casino Calgary $60 No-Limit Hold'em Poker Tournament w/ Re-entry  http://t.co/AtDPIG3sJQ,33.96053873292746,-117.97189404610673,0
"Nuru faced Breaker and Knuckles and said, Where's Sharp?",33.941201537875514,-117.56613942760694,0
Tuesday morning update: 4st store still closed due to no power in our community. Closest Bronze Baxx is our Sirocco drive location!,33.83485390846856,-117.67267268828816,1
morphine and madre is a strange thing when together,34.15221758221777,-117.6124625625092,0
"Calgary wakes to swollen rivers, powerless downtown core: The power could be out across Calgary for days as... http://t.co/87P2bu86tp",33.83376915176278,-117.76351885599286,0
"He'll definitely stand out in a crowd, said Mander. What do you think of his family?",33.743102538000876,-117.27262169526311,0
Apparently I cheated and slept with two people already? You people need lives!,33.82092813463224,-117.2005114244806,0
That is not a ferret RT @RaggedyAuthor: @BariLeia baby bunny on my lap. http://t.co/HRA54KFtUn,34.14174392011669,-117.68908705865849,0
@nenshi @cityofcalgary Any word of evacuating Chaparral Valley? We are kinda sitting right in the river bed... #newcommunity,34.024928168865785,-117.97098195227954,0
@CalgaryPolice is it a bad idea to go to Harry Hayes tomorrow?..,34.157377653725945,-117.92459515183208,0
come them back with open arms. One must answer for one's #decisions.,34.085616452703114,-117.59012207807982,0
AZ Emergency Information Network for up to date info / evacs / how to find loved ones. http://t.co/sZcCi11AhF Our prayers are with you.,34.06980959322935,-117.36213198449501,1
Here we go @petan19 Parkes brothers watching #NHLDraft form Jasper Alberta. Good luck buddy!,34.101961615871986,-117.13598990921923,0
"Internal Auditor and Accountant in Cochrane, AB #oilandgas #job #hiring http://t.co/zkYvUpfl3B",33.75262070954398,-117.76323108833691,0
@GirlReporter I see what you did there...,33.99897828652909,-117.49343818334873,0
Heading up above Lake Louise on the Plain of Six Glaciers Trail [pic]: http://t.co/ZPG9aLiz0Y,33.774182993276874,-117.44316864712594,1
@ABbugcounter any ideas on this guy? Found in wheat southwest of smoky lake. http://t.co/LxcOLo2K75,34.12170563156129,-117.36300072304962,1
@WhiskyDickson ERMAGAWD! Dude... That's almost close to slave labor!,33.73354552125101,-117.46170773848496,0
"I like it when you smile, it's cute.",34.07421373000932,-117.184979820482,0
Flood recovery could take a decade: Alberta premier: Between today and the start of the Calgary Stampede next... http://t.co/KUCbltJPAd,33.98720482910825,-117.14074255795349,0
"@ChaseLandrySWMP Hey, just wondering if y'all can keep Alberta in your prayers, there's been millions evacuated from major flooding.",33.79831478309165,-117.76578911581952,0
I have been to Cambodia. And I have seen these children - they have nothing. But they're raising $ for #yycflood.  http://t.co/im3i8X9Zgh,34.06559794696652,-117.32724304221053,0
@cityofcalgary @nenshi  re no water restrictions - this does not mean we should all run out and do out laundry at once. Pace yourselves!,33.75349444676749,-117.73762482491809,0
"Internal Auditor and Accountant in Cochrane, AB #oilandgas #job #hiring http://t.co/PeTvc4Kkdp",33.95543319063755,-117.86550001198708,0
Sat 05:00: Mainly cloudy. A few thunderstorms beginning this afternoon. High 27.,34.042652327788126,-117.22730773203556,1
i love how summer smells!,33.79216657515493,-117.9262880810936,0
"would #specifically please the leader of this whole expedition. And once that was out of the way, she would rejoin the f",33.88873803242739,-117.44004933537394,0
"Might as well give em this half, the Riders have to think they're winning at something",34.09572316772532,-117.22826621328824,0
"No #freestyle rap #MusicVideo today, sorry. :(",33.80694888143346,-117.54536863950258,0
Day 3 and still no idea when I can go home. #evacuated #CalgaryFlood,34.13814312988547,-117.82722294255291,1
"Sith are also arrogant, Luke said. Ivaar Workan is posing as a high-profile Senator. I am willing to bet that you kno",33.894798475083505,-117.43322472911235,1
"Helping cleaning up downtown calgary #calgary #flood #nopainnogain @ Calgary, AB http://t.co/nZqzyjts1D",34.06850588260267,-117.36381707115491,0
"Girls night tonight, off to the lake with my baby tomorrow, see ya'll bitches Monday #LongWeekend #ImDoingMe",33.71808676609872,-117.8529733490077,0
@MrSilverScott @TravelAlberta so does that mean you'll come renovate my house #itreallyneedsit,33.84810110251837,-117.57464162054063,0
"e spice. But she didn't need another dose now-though she wanted one very, very badly. She would keep the samples, hoard",34.03556538683316,-117.914924838997,0
@baldoosi @CoachFrank18 @DarrenDreger - but that is easier said than done.,33.76597517218535,-117.3770658290332,0
"http://t.co/F5kTW1kgA4 I'm boreddd, ask me stuff :)",33.76918027241986,-117.1676066577689,0
Please don't bring clothing &amp; housewares donations to #missionpossible! so thankful for your generosity but we have no more space! #yyc,33.83740499039,-117.46155773530373,0
@shleyhope the malls crazy big huh?,34.015795221056855,-117.83407580009464,0
Terrific hearing Nenshi's accolades for civic workers' relentless efforts for the flood victims #cdnpoli @napnenshi,33.761375416276515,-117.9066303677853,0
"Not that I actually know German. Thanks, Google Translate!",33.99869971582751,-117.61090479419927,0
@SaintMichael_AB why would they turn you away? That is terrible! #yycflood,34.07995744131739,-117.35181916833322,0
Global-2 will soon be taking Medicine Hat aerials. We want to provide Albertans with the best possible info. @GlobalCalgary  #abflood,34.06908220232988,-117.37181413044961,0
I'm at Country Hills Villas http://t.co/dNkTee2u5s,33.7291552157332,-117.81307355636388,1
"@nicastro19 Haha no man, they suck ;)",34.17349711518404,-117.6377276946788,0
Ohsh*t !! Goosebumps. Okay na siya but--- the baby didn't survive. Fudge! I'm not expecting this!,34.136047216072164,-117.67954181488676,0
"Ok-Donate to red cross, https://t.co/FaTak5mRzC , tweet me the receipt/thankyou page, we raise $200, I give away comic codes! 60 so far...",33.777008001860125,-117.93827380674192,0
@crazy_mofo11 I like to snack when I watch you sleep,33.951554693422295,-117.42234595123742,0
The sun is out !  We love you #Canmore #canmoreflood http://t.co/16wo7awvSd,33.83335017862808,-117.22999031562912,0
"Featuring summer songs on Pure Country tonight. @AaronPritchett I'm playing #SunTanCity, so bring some sunshine to Lloyd this week?",33.809192281933996,-117.73086492933606,1
"However, Zekk's lightsaber was real. He had earned his, and he knew how to use it. The Force guided him. Anja's didn't b",34.01164719827147,-117.55563776477176,0
Sun 02:00: Temp 14.8 C; Humidity 93%; Press 101.5 kPa / rising; Health Idx 1.0.,34.106939273880855,-117.85762129239912,1
Nyss engaged the ion engines and the ship blazed #through the system. Planetary authorities did not comm them. Likely the,34.01786459021049,-117.31686765944592,1
