text,hashtags,user_name,date,user_location,label
Michelle is the person to follow today and tomorrow for updates on the #KincadeFire https://twitter.com/MichelleEWiley/status/1187811636175724544 …,#KincadeFire,StarkKev,2019-10-25 22:36:21+00:00,,0
#TickFire General area of fire in near Agua Dulce. pic.twitter.com/xbtrZ5PCbG,#TickFire,ai6yrham,2019-10-24 21:33:25+00:00,,1
"#BREAKING: Authorities have issued an mandatory evacuations for: - South of Vasquez Canyon Rd - North and East of Plum Canyon - North and East of Whites Canyon Rd - Davenport Rd, east of Sierra Hwy. #TickFire",#BREAKING #TickFire,BreakingNAgency,2019-10-24 23:31:20+00:00,,1
We’re evacuating a few more homes north of Pine Flat Road. #KincadeFire pic.twitter.com/XBf6n4mIHG,#KincadeFire,sonomasheriff,2019-10-24 12:22:03+00:00,,1
"Your troll concern for Californians disgusts me. Just admit that you want to see California burn to the ground, along with its citizens. #CaliforniaFires #TickFire https://twitter.com/DoYouQ/status/1187518855679078402 …",#CaliforniaFires #TickFire,ShomahKhoobi,2019-10-25 00:36:28+00:00,,0
#TickFire Please stay safe!! @kost1035fm @ConwayShow @markwallengrenhttps://twitter.com/CountyofLA/status/1187488463005704193 …,#TickFire,AngelOfTraffic,2019-10-24 22:24:04+00:00,,0
A different view of the #KincadeFire from the #MtJackson @nvfirecams @AlertWildfire as the fire moves downslope toward more populated regions. 1-2 AM. See: https://www.youtube.com/watch?v=vK7VnbAwTIY … @unevadareno @UCSanDiego @uoregon,#KincadeFire #MtJackson,nvfirecams,2019-10-24 10:07:24+00:00,,1
The #TickFire connections!! #QAnon #TheGreatAwakening #Q https://twitter.com/madly_offkilter/status/1187487394259460096 …pic.twitter.com/rZg4X2CXxQ,#TickFire #QAnon #TheGreatAwakening #Q,AlwaysTarynItUp,2019-10-25 05:09:06+00:00,,0
ok but where i live the sky is starting to get all ashy it's scary #TickFire,#TickFire,jaeweeb,2019-10-25 03:58:30+00:00,,1
Widespread California power outages expected this weekend. Stay safe! #California #CaliforniaFires #CaliforniaWildfires #PowerOutage #Jackeryhttps://twitter.com/passantino/status/1187834332326416386 …,#California #CaliforniaFires #CaliforniaWildfires #PowerOutage #Jackeryhttps,jackeryinc,2019-10-26 01:21:07+00:00,,0
Wondering how many Californians r reading the following.... #CaliforniaFires #wildfires https://twitter.com/PGE4Me/status/1186620768253370369 …,#CaliforniaFires #wildfires,SolarPowerEng,2019-10-22 12:31:30+00:00,,0
Fire officials see today as a small window to make a lot of progress on the #KincadeFire before another period of potentially dangerous conditions. @KQEDnews,#KincadeFire,jersiegel,2019-10-28 14:11:53+00:00,,0
"If you have time, please load some feed on your trailers. While you may have feed delivered to the Fairgrounds, it may be delayed if roads/highways are closed. #KincadeFire #SonomaCounty #Sonoma #Geyserville",#KincadeFire #SonomaCounty #Sonoma #Geyserville,Jasamsdestiny,2019-10-24 09:04:57+00:00,,0
Yes at the #TickFire https://twitter.com/1andrewking/status/1187784033876545536 …,#TickFire,GigiGraciette,2019-10-25 17:55:39+00:00,,0
I guess that’s why our energy provider @PGE4Me turns off the power and causes fires #KincadeFire . I guess we don’t have money for infrastructure. https://twitter.com/ianbremmer/status/1187579545769119751 …,#KincadeFire,lindasea,2019-10-25 04:02:56+00:00,,0
"Fast-moving #wildfires near #LosAngeles force more than 40,000 to flee https://www.gulf-times.com/story/645469 pic.twitter.com/luYDI2dB2l",#wildfires #LosAngeles,GulfTimes_QATAR,2019-10-25 15:21:39+00:00,,1
#kincadefire ALL OF #GEYSERVILLE UNDER MANDATORY EVACS. Get out now! #SonomaCounty #Napahttps://twitter.com/sonomasheriff/status/1187359080899338242 …,#kincadefire #GEYSERVILLE #SonomaCounty #Napahttps,mortalia,2019-10-24 13:28:32+00:00,,1
"Climate change means more than just extreme weather events. Right now, #California California is getting 'a preview of the disruptions that will become routine in a warmer world"". #ClimateChange #ClimateCrisis #poweroutage #PGEshutoff #wildfires https://www.theatlantic.com/science/archive/2019/10/californias-blackout-warning/599851/ …",#California #ClimateChange #ClimateCrisis #poweroutage #PGEshutoff #wildfires,ForTheRivers,2019-10-24 14:38:05+00:00,,0
"10/24 p.m. #kincadefire #Geyserville #Sonoma County not currently threatening Hwy 101 closure. ... 16,000 acres / 5% contained.https://twitter.com/StarkKev/status/1187552002659610624 …",#kincadefire #Geyserville #Sonoma,winecountrydog,2019-10-25 02:22:06+00:00,,1
Mandatory evacuation. Getting out now. Stay safe #kincadefire pic.twitter.com/9hqpTcJa2Q,#kincadefire,kende,2019-10-27 13:26:59+00:00,,1
Really think Twitter needs a dislike button. Would dissuade a lot of the filth on here . @jack what say you?! #LookAtHerNow #KyrieIrving #AHS1984 #RhythmAndFlow #KincadeFire #My1stLoveWas,#LookAtHerNow #KyrieIrving #AHS1984 #RhythmAndFlow #KincadeFire #My1stLoveWas,kingos12,2019-10-24 07:33:34+00:00,,0
"Whether you're in California or watching from afar the coverage about the devastating fires, I hope you'll join me in donating #CaliforniaFires #KincadeFire https://twitter.com/Sarah_Stierch/status/1187803516988874753 …",#CaliforniaFires #KincadeFire,lunarsynthesis,2019-10-27 17:52:42+00:00,,0
#KincadeFire Printable contact list to prepare for evacuation. https://disasterdocstogo.com/wp-content/uploads/2019/06/Contact-Information-List.pdf …,#KincadeFire,DisasterDocs2Go,2019-10-24 07:52:49+00:00,,1
#TickFire Press Briefing #LACoFDhttps://www.pscp.tv/w/cIJhBjg3Mzc3OTJ8MWVhSmJBWE5PYVZHWBEmLYOCGdc1Uq4-tIzkbXHmc7YX9bgNykuC4u4y0S21 …,#TickFire #LACoFDhttps,LACoFDPIO,2019-10-25 03:18:30+00:00,,0
Trying to get info about the #KincadeFire on my flight back to Santa Rosa. I have to keep quickly scrolling my screen because of porn in the hashtag timeline. Don't remember seeing it this bad on Twitter.,#KincadeFire,curiousjbird,2019-10-24 18:01:46+00:00,,0
Lost out on two days of work due to the #TickFire - could definitely use some help http://Paypal.me/Oggy10e,#TickFire,Ogyaf,2019-10-26 00:01:45+00:00,,0
Please share these lifesaving tips for keeping animals safe during the #KincadeFire & evacuations: http://peta.vg/2mj6 pic.twitter.com/sKg5RG71cN,#KincadeFire,peta,2019-10-24 16:24:45+00:00,,0
"Castaic,the so called #oldfire, burning near 5 golden state frwy /lake Hughes road. This fire separate from the #tickfire . @Univision34LA video courtesy @_javierhdz_ Castaic incendio #oldfire #tickpic.twitter.com/AEFkQ6ij0y",#oldfire #tickfire #oldfire #tickpic,SouzaRyma,2019-10-24 23:15:01+00:00,,1
#KincadeFire https://twitter.com/abc7newsbayarea/status/1187306373668884481 …,#KincadeFire,BCWildfireWkly,2019-10-24 09:57:57+00:00,,0
The trees are burning. #TickFire #CaliforniaFireshttps://twitter.com/CAConquistador/status/1187473921689260034 …,#TickFire #CaliforniaFireshttps,NonsenseFinder,2019-10-24 23:56:08+00:00,,0
"On the ground in the North Bay covering #KincadeFire - if you’re impacted and want to talk, DMs are open https://twitter.com/nytimes/status/1188089287813849093 …",#KincadeFire,LAHepler,2019-10-26 15:48:38+00:00,,0
"BREAKING MAP: Map of 3,700 acre #tickfire, burning right now near Santa Clarita, California (via NBC LA) pic.twitter.com/bSUeZE1ZYy",#tickfire,NewsBreaking,2019-10-25 00:26:17+00:00,,1
Mike and our @so_dakim are on the scene of the #KincadeFire today. https://twitter.com/Mike_McGough/status/1187495488381059072 …,#KincadeFire,dakasler,2019-10-24 22:28:59+00:00,,0
INCENDIES || Les autorités ont à nouveau élargi la zone faisant l’objet d’un ordre d’évacuation obligatoire. #Kincade #KincadeFire https://twitter.com/countyofsonoma/status/1188264146740994048 …,#Kincade #KincadeFire,FranceinSF,2019-10-27 01:51:19+00:00,,0
Insurance policies often provide coverage for additional living expenses should a covered loss make your home uninhabitable. Residents impacted by the #TickFire and other wildfires should evacuate if instructed to do so and contact their insurer. http://www.pciaa.net/pciwebsite/cms/content/viewpage?sitePageId=58020 …,#TickFire,TeamAPCIA,2019-10-25 20:36:13+00:00,,0
"The best option for walking them out is grab friends, hell grab people you don't even like...take your car, roll down all the windows, each has a lead and you choose a back road with less traffic and you walk them out. #KincadeFire #SonomaCounty #Sonoma #Geyservillehttps://twitter.com/Jasamsdestiny/status/1188179949506760704 …",#KincadeFire #SonomaCounty #Sonoma #Geyservillehttps,Jasamsdestiny,2019-10-26 19:49:04+00:00,,0
We are paying for our collective lack of action. The toll on Californians and their environment of these #wildfires is tragic. #ClimateCrisishttps://twitter.com/citizensclimate/status/1188138288185593856 …,#wildfires #ClimateCrisishttps,CleanManatee,2019-10-26 19:37:29+00:00,,0
"Friday, October 25, 2019 - NWS Sacramento Smoke Forecast #KincadeFire http://dlvr.it/RGyZvB",#KincadeFire,CASmokeBlog,2019-10-25 18:26:02+00:00,,1
@CAL_FIRE and @sonomasheriff just issued some new mandatory evacuation orders for communities near the #KincadeFire https://twitter.com/sonomasheriff/status/1187971779429462016 …,#KincadeFire,tiffanycamhi,2019-10-26 06:01:36+00:00,,1
"#TickFire closures: SB SR-14 remains closed at Escondido Canyon Road. Caltrans is in process of opening HOV, #1, 2 lanes. We expect they will open approx 9:30 PM. #3 lane will remain closed until late Sat. afternoon. All dates & times are subject to change.",#TickFire #1 #3,CaltransDist7,2019-10-26 03:51:53+00:00,,1
Help en route to #TickFire: https://twitter.com/Angeles_NF/status/1187489715072598017 …,#TickFire,KTLA,2019-10-24 22:03:59+00:00,,0
Here's a list of school closures in #SonomaCounty due to the outages and #KincadeFire . Geyserville is currently under mandatory evacuations! https://80sradio.iheart.com/featured/martha-quinn/content/2019-10-24-kinkade-fire-in-sonoma-causes-school-closures-evacuations/ …,#SonomaCounty #KincadeFire,iHeart80sRadio,2019-10-24 13:57:24+00:00,,1
#KincadeFire #TickFirehttps://twitter.com/NewsHour/status/1187854553527541761 …,#KincadeFire #TickFirehttps,RickKellerMD,2019-10-25 22:15:10+00:00,,0
This is River Rock Casino in Geyserville. (Dry Creek Rancheria Pomo) Prayers for the Dry Creek Rancheria Firefighters. It's devastating to watch our land burn. Prayers for relatives in Pomo Country. #KincadeFire https://twitter.com/WayneFreedman/status/1187445530076409856 …,#KincadeFire,SFCALIPOMO,2019-10-24 22:19:03+00:00,,1
Stop the #ChemTrails #Geoengineering #WeatherWarfare #ClimateCrisis #WildFires #droughts #flooding #WeatherControl,#ChemTrails #Geoengineering #WeatherWarfare #ClimateCrisis #WildFires #droughts #flooding #WeatherControl,LucyQ01181487,2019-10-26 23:34:23+00:00,,0
"CHP directing traffic off the NB 14 Fwy at Golden Valley, as #TickFire flares up. @CBSLApic.twitter.com/QtRUWvO69m",#TickFire,tina_patel,2019-10-25 10:11:30+00:00,,1
"SPREAD THE WORD: As the #KincadeFire burns in NorCal, Airbnb hosts are offering free housing to fire evacuees, as well as relief workers deployed to the area https://abc7.la/362faMB",#KincadeFire,ABC7,2019-10-25 17:50:00+00:00,,1
"Some mandatory evacuations have been downgraded to warnings as the #KincadeFire grows to 66,000 acres with only 5% containment #CaliforniaWildfireshttps://twitter.com/CAFirefighters/status/1188947435403403264 …",#KincadeFire #CaliforniaWildfireshttps,thedinoapp,2019-10-28 23:28:23+00:00,,1
VCFD has started to receive calls from people smelling smoke in Simi Valley. This is just smoke from the #TickFire in LA County.,#TickFire,VCscanner,2019-10-24 22:00:00+00:00,,1
"#PGEshutoff #pge Just got off the phone w/PG&E When I told the Rep there was no wind in my area he said, ""I know"". He said PG&E has shut down power in areas not affected by the wind. He said we could be w/o power for 2 days.",#PGEshutoff #pge,SBBeacon,2019-10-27 04:00:38+00:00,,1
". @lookner The wording you asked for clarification was: ""the fire is 'settling down'"" Unclear which area they were over when this was said; in other areas they spoke of continuing'fast spread'. #KincadeFire",#KincadeFire,BCquakehelp,2019-10-24 10:56:08+00:00,,0
When the power goes out and suddenly the house is filled with the sounds of people who must speak to one another for entertainment #pgeshutoff,#pgeshutoff,khwangreports,2019-10-27 19:46:41+00:00,,0
The #KincadeFire has damaged or destroyed at least 12 Sonoma Co. homes. Fire survivors: use the resources on CSLB's Disaster Help Center webpage to protect your family during the rebuilding process. http://ow.ly/BTX250wTfIf https://twitter.com/CAL_FIRE/status/1187426875930374144 …,#KincadeFire,CSLB,2019-10-24 18:07:23+00:00,,1
#TickFire Backing fire from Sequoia and Mammoth down to Soledad,#TickFire,ai6yrham,2019-10-25 11:05:50+00:00,,1
"The hard ""get out"" on just about every street in Healdsburg right now. Glow of fire visible beyond town. Last holdouts frantically leaving. #KincadeFire pic.twitter.com/hrgSp31qJn",#KincadeFire,WilsonKPIX,2019-10-27 10:24:04+00:00,,1
"#RT @CAL_FIRE: RT @CALFIRELNU: #KincadeFire Press Conference Announcement for Monday October 28, 2019 at 9:00 AM pic.twitter.com/jFFpnVE2sj",#RT #KincadeFire,firechiefcox,2019-10-28 14:18:42+00:00,,1
California Wildfires: Thousands flee after Governor declares state of emergency** || #Californiafires #KincadeFire #TickFire #OldWaterFire #SonomaCounty #Californiahttps://thepigeonexpress.com/california-wildfires-thousands-flee-after-governor-declares-state-of-emergency/ …,#Californiafires #KincadeFire #TickFire #OldWaterFire #SonomaCounty #Californiahttps,ThatSindhiCM,2019-10-26 04:30:00+00:00,,1
"Lol news reports telling us to keep windows closed/sealed, run air purifiers to reduce indoor exposure to #KincadeFire smoke.. Meanwhile @PGE4Me reminds us of outages plannwd for the weekend.. Hmm. Can't run purifiers without power",#KincadeFire,worthoftheworld,2019-10-26 00:06:51+00:00,,1
Thank you to all 1st responders for all that you do. #TickFire #KincadeFirehttps://twitter.com/dodgersnation/status/1187613482448867329 …,#TickFire #KincadeFirehttps,CaliGirl_51Pats,2019-10-25 06:39:23+00:00,,0
Go check out @imCvTV ! One of our members that is being effected by the #californiawildfires !! Show that love! #SupahSquad https://twitter.com/imcvtv/status/1188209566447652864 …pic.twitter.com/p4QrQBPwBq,#californiawildfires #SupahSquad,TheSupahSquad,2019-10-26 22:03:38+00:00,,0
"Keeping a close eye on Sonoma County, California as the #KincadeFire continues to grow. https://twitter.com/sullyfoto/status/1187363928780619776 …",#KincadeFire,FLJCC,2019-10-24 16:08:40+00:00,,0
#PGEshutoff #PGE #PGEpowershutdown There has never been a risk of fire in the San Bruno-Pacifica area from power lines during the past week. We have been w/o power for 3 days since PG&E illegally shut off our power. The only risk to public safety is PG&E's illegal power shut off.,#PGEshutoff #PGE #PGEpowershutdown,SBBeacon,2019-10-28 15:00:10+00:00,,0
"— MORE: Sheriff’s deputies helping to try and protect homes in Canyon Country, California, as the #TickFire bears down on them pic.twitter.com/Cul3WDlqgn",#TickFire,TheBelaaz,2019-10-24 23:41:50+00:00,,1
"Is urban expansion into wildlands the leading cause of the global increase in #wildfires? Get the full story in, ""The Burning Issue: Managing Wildfire Risk."" http://bit.ly/2MyVSXh #naturaldisaster #environmentpic.twitter.com/3QoEf7ATDE",#wildfires #naturaldisaster #environmentpic,MMC_Global,2019-10-21 14:00:26+00:00,,0
"#TICKFIRE ANIMAL SHELTERS: Large animals, livestock can be evacuated to Pierce College in Woodland Hills; small animals can go to Castaic animal center, 31044 N. Charlie Canyon Rd https://abc7.la/2pfbm9U",#TICKFIRE,ABC7,2019-10-25 00:08:51+00:00,,1
#KincadeFire Tanker 910 is circling for another drop pic.twitter.com/FCmnzCdilF,#KincadeFire,TDiggery,2019-10-24 20:35:11+00:00,,0
"If you smell smoke from the #KincadeFire, stay indoors with windows and doors closed. Set air conditioning units to re-circulate. Smoke can cause coughing, a dry scratchy throat and irritated sinuses. Visit http://airnow.gov to check air quality in your area.pic.twitter.com/sF0hSfAVRS",#KincadeFire,cschealthsystem,2019-10-25 23:24:13+00:00,,1
Wildfires are scary. They move so fast and there’s usually little time to evacuate. #californiawildfires https://twitter.com/kgetnews/status/1188027267106115584 …,#californiawildfires,AlexFisherKGET,2019-10-26 16:48:48+00:00,,0
"Kincade fire scorches 10,000 acres #KincadeFire",#KincadeFire,nickprice91,2019-10-24 21:29:42+00:00,,1
Who wants to make the call on when California utilities cut off the power to curb #wildfires? Turns out it's a pretty unpopular job. https://bloom.bg/2N4Rsqk By willwwade MarkChediak $PCG $EIX ( #RT),#wildfires #RT,peteroferiksson,2019-10-23 20:03:25+00:00,,0
My house in Oakland now smells like smoke even tho all the windows and doors are closed. I can't imagine what people in Sonoma County are experiencing. #KincadeFire,#KincadeFire,rmbodenheimer,2019-10-28 07:43:21+00:00,,1
"Kincade wildfires spurs evacuation of hundreds as fire engulfs 10,000 acres of land*** || #California #UnitedStates #SonomaCounty #CaliforniaFires #KincadeFire https://thepigeonexpress.com/kincade-wildfires-spurs-evacuation-of-hundreds/ …",#California #UnitedStates #SonomaCounty #CaliforniaFires #KincadeFire,TPE_connect,2019-10-25 04:50:00+00:00,,1
"We don’t know how the #tickfire started, but my photographer and I located the area where it’s believed to have sparked. It’s a property in a remote part of #aguadulce that burned to the ground. Arson investigators… https://www.instagram.com/p/B4DzXiDHBZS/?igshid=1iadrq1vyhjgw …",#tickfire #aguadulce,abc7JoshHaskell,2019-10-25 23:20:57+00:00,,1
when it comes to the #wildfires i think the news gives too much information tmi. red flag warning high fire danger.and yes some are cussed by cars or electric equipment,#wildfires,JediCharmedOne,2019-10-21 23:07:57+00:00,,0
"#TickFire AA51 (Infrared plane) says spot along the 14 freeway is now mapped at 700 acres, grown 10 acres in the last 10 minutes, ""really making a move"" due to a South wind, pushing Northeast",#TickFire,ai6yrham,2019-10-25 12:14:22+00:00,,1
"GST, T910, and T914 just made drops, heading back to Sac to reload. #KincadeFire",#KincadeFire,SierraJojo55,2019-10-26 23:08:46+00:00,,0
#TickFire #SantaClarita #CA #wildfires #Animals #Horses #lostpets #DAT @DisasterAnimals @halterprojecthttps://twitter.com/hollygirl5/status/1187799568177479680 …,#TickFire #SantaClarita #CA #wildfires #Animals #Horses #lostpets #DAT,mimi_elder,2019-10-26 03:59:04+00:00,,0
Really striking to see the @purpleairq crowdsourced map go grey as the #pgepowershutoff forces sensors offline. pic.twitter.com/oZlHVErQtv,#pgepowershutoff,brianglick,2019-10-27 04:59:57+00:00,,1
#TickFire burning over 15 hours!,#TickFire,R5_Rhonda,2019-10-25 11:50:11+00:00,,0
"#KincadeFire is 25K acres and 10% contained this morning. Containment primarily along Russian R. valley, SW perimeter. 2,000 personnel on scene. Winds are calm with 30% RH. North winds 30 gusting 70+ overnight tonight but humidity stays in the 20’s. pic.twitter.com/lLZrlt6Hng",#KincadeFire,RossoliniMarco,2019-10-26 15:56:14+00:00,,1
Kinkade Fire: More Plasma Pulses & Fire Expands https://youtu.be/K60Fbafop30 via @YouTube #kincaidefire #CaliforniaFires #californiawildfires #Plasma,#kincaidefire #CaliforniaFires #californiawildfires #Plasma,PilledDem,2019-10-26 22:46:23+00:00,,0
"As a reminder, Central Park is CLOSED to the public as it is being used by crews working the #TickFire.",#TickFire,santaclarita,2019-10-25 23:05:54+00:00,,1
"Wildfire smoke from the #KincadeFire in Geyserville is forecasted to impact the Bay Area starting Friday, Oct. 25. See County Health information. Check on friends and neighbors and let them know in advance. Thank you. https://twitter.com/CoCoHealth/status/1187518340840988672 …",#KincadeFire,CCCounty,2019-10-25 00:58:38+00:00,,1
Southern California may face another power outage amid wildfire risk http://www.xinhuanet.com/english/2019-10/23/c_138496543.htm … #Heatwave #Wildfires,#Heatwave #Wildfires,robinsnewswire,2019-10-23 12:55:38+00:00,,1
I guess we no longer have to worry about rogue nations hacking and taking down our power grid here in the San Francisco Bay Area... somehow they got mother nature to do their job for them. #PGE #PGEFail #pgeoutage #pgepowershutoff #hacker #infosec #infosecurity #CyberSecurity,#PGE #PGEFail #pgeoutage #pgepowershutoff #hacker #infosec #infosecurity #CyberSecurity,CyberSec_ORCA,2019-10-26 23:02:31+00:00,,0
A large regional response is on the move for the #KincadeFire near the Geysers in North East Sonoma County. Local evacuations have been ordered in the area (still burning in a fairly remote region). Please follow evacuation instructions below: http://nixle.us/BDLWN,#KincadeFire,ilike_mike,2019-10-24 05:45:34+00:00,,1
Excellent report without melodrama. #KincadeFire https://twitter.com/TIME/status/1187357624582443008 …,#KincadeFire,SafetyPinJane,2019-10-24 13:32:57+00:00,,1
"And here’s one-hour time lapse of #KincadeFire from Geyser Peak camera, it starts black-and-white and gets close enough to camera to become color. You can also see the strong winds gusting @sfchroniclepic.twitter.com/qwdjdZEnC1",#KincadeFire,mgafni,2019-10-24 06:32:06+00:00,,1
Santa Rosa City Schools have been proactively closed for Monday #kincadefire,#kincadefire,sonomafireinfo,2019-10-26 19:53:55+00:00,,1
Our thoughts are with those who are impacted by the #KincadeFire. Please remain vigilant and move quickly when told to evacuate. pic.twitter.com/UAT1JBpKJ3,#KincadeFire,LaurieSpraker,2019-10-28 15:34:54+00:00,,0
#TickFire #blackhawk #copter19 @LACoFDPIO @LACOFDpic.twitter.com/PoLphmH8iA,#TickFire #blackhawk #copter19,henrywhite7,2019-10-25 03:42:35+00:00,,0
The wind gusts are shaking the camera #KincadeFire pic.twitter.com/l9w3x3Qbbu,#KincadeFire,SCinCal,2019-10-24 07:23:43+00:00,,0
"ACFD firefighters on Cal OES Engines 8233 and 8235 which are part of strike team XAL2870C have been hard at work at the #KincadeFire. The fire has grown to 16,000 acres and is only 5 percent contained as of Thursday night. #alcofirepic.twitter.com/NDiBetMhys",#KincadeFire #alcofirepic,AlamedaCoFire,2019-10-25 04:23:18+00:00,,1
Do you know your evacuation plan? There’s some good advice here. #kincadeFire https://twitter.com/terreal/status/1187957023633100800 …,#kincadeFire,Tami707,2019-10-26 13:32:06+00:00,,0
. @BGOV ENERGY BRIEFING - Congress May Give EPA Its Biggest Budget in a Decade https://www.bgov.com/core/news/#!/articles/PZRVQD6K50XS … @ChuckMcCutcheon #Energy #Environment #Congress #House #Senate #Democrats #Republicans #Trump #EPA #biofuels #taxcredit #wildfires #WOTUS #WIFIA #Utilities,# #Energy #Environment #Congress #House #Senate #Democrats #Republicans #Trump #EPA #biofuels #taxcredit #wildfires #WOTUS #WIFIA #Utilities,phsu54,2019-10-22 13:05:09+00:00,,0
"No fires in Calabasas, but we are starting to see some Colleges that are closing because of the smoke and ash from the #Tickfire. Moorpark College - https://www.vcccd.edu/news/districtcampus-weather-alerts …",#Tickfire,CalabasasLib,2019-10-24 23:22:02+00:00,,1
"#KincadeFire has grown to 54,298 acres, containment down to 5% https://twitter.com/dionlimtv/status/1188631050278146049 …",#KincadeFire,DrewTumaABC7,2019-10-28 01:48:43+00:00,,1
Sounds like (according to Nor Cal Major Incident radio channel) some of the aircraft being used to fight the #KincadeFire are being grounded at McClellan AFB due to high winds and turbulence.,#KincadeFire,DarwinBondGraha,2019-10-27 20:43:06+00:00,,1
"#TickFire evacuees: Go to College of the Canyons [In the gym] 26455 N. Rockwell Cyn. Rd., Santa Clarita, CA 91355 PLEASE LEAVE THE FIREFIGHTING TO THE FIRE PERSONNEL! DO *NOT* DISREGARD EVACUATIONS - YOU PUT YOURSELF & THEM AT ADDITIONAL RISK! https://twitter.com/ChantalBevard/status/1187533378402127877 …",#TickFire,WaveGirl03,2019-10-25 01:01:22+00:00,,1
What about the homeless people sleeping outside? #KincadeFire @benioff #sf @realDonaldTrump,#KincadeFire #sf,harlanji,2019-10-28 02:36:51+00:00,,0
Updated closures for #TickFire - Highway 14 remains CLOSED.. Angeles Forest-Crest Highway (2) as a one alternate: @FOXLAhttps://twitter.com/caltransdist7/status/1187823700420087808 …,#TickFire,RICKatFOX,2019-10-25 20:15:14+00:00,,1
How to Prepare for and Survive a WILDFIRE #drought #emergency https://www.slideshare.net/CoolGus/how-to-prepare-for-and-survive-a-wildfire-175186916 … via @SlideShare #Wildfires #LifeHacks #ClimateAction #CaliforniaFirespic.twitter.com/MHNUy6aink,#drought #emergency #Wildfires #LifeHacks #ClimateAction #CaliforniaFirespic,GB_Survival,2019-10-24 15:17:00+00:00,,0
"SMOKE ALERT: Smoke from the #KincadeFire has the potential to impact Yolo & Solano counties Friday and Saturday, October 25 & 26, 2019. #YoloSolanoAirpic.twitter.com/gFR7ZflzZ2",#KincadeFire #YoloSolanoAirpic,YoloSolanoAir,2019-10-24 23:02:49+00:00,,1
FYI for everyone still evacuating the #KincadeFire ––Airbnb is offering free listings via their Open Homes program: https://www.airbnb.com/openhomes/disaster-relief/kincadefire19?af=196660319&c=general_DRR_kincadefire19_2019Q4 …,#KincadeFire,LindsayKBruce,2019-10-27 16:25:31+00:00,,1
Northbound SR14 at Via Princesa is a HARD CLOSURE #Tickfire pic.twitter.com/rc1kercK5k,#Tickfire,CHP_Newhall,2019-10-25 18:57:09+00:00,,1
#KincadeFire https://twitter.com/airdistrict/status/1187405586024894464 …,#KincadeFire,MikeNiccoABC7,2019-10-24 16:50:12+00:00,,0
Tamara Evan from @Risk_Cambridge writes about recent #wildfires in California and their impact on the state. #Riskhttp://socsi.in/risk_blog_8T95A,#wildfires #Riskhttp,CambridgeJBS,2019-10-22 14:01:47+00:00,,0
Special s/o to all the firefighters... they are heroes working hard to keep us safe in fire season. #LAFIRE #sepulvedabasin #tickfire #SantaClarita,#LAFIRE #sepulvedabasin #tickfire #SantaClarita,GinaMuscato,2019-10-25 00:28:04+00:00,,0
"Moment Police Officer Shot Dead Unarmed Teenage Boy, Then Got Told ""Good Shot Man!"" By Colleagues (Video) https://www.chukslyonews.com/2019/10/24/moment-police-officer-shot-dead-unarmed-teenage-boy-isiah-murietta-golding-then-got-told-good-shot-man-by-colleagues-video/ … #justiceforjemima #LookAtHerNowOutNow #KincadeFire #R1TreasureHunt #YellowTories #LebaneseProtests #EndSARS #MAMA2019 #RCGPAC19",#justiceforjemima #LookAtHerNowOutNow #KincadeFire #R1TreasureHunt #YellowTories #LebaneseProtests #EndSARS #MAMA2019 #RCGPAC19,Chukslyonews_,2019-10-24 11:10:01+00:00,,0
Day 15: Mourn but not for long. Give pain its time but don’t feed on it. Don’t live on it. Tears blur your eyes from seeing the #Beauty ahead of you. #MwakaHuu #30DaysChallenge #PositiveVibes #TickFire #MIRRORS #UFC244 #FridayThoughts #MADATYOUpic.twitter.com/RVYaiFPJUF,#Beauty #MwakaHuu #30DaysChallenge #PositiveVibes #TickFire #MIRRORS #UFC244 #FridayThoughts #MADATYOUpic,princekwamiso,2019-10-25 11:14:55+00:00,,0
Without electricity in our homes or street lights: should be excellent viewing thanks to #PGEpowershutdown #PGEshutoff #californiawildfires https://twitter.com/davidbflower/status/1188098096338821120 …,#PGEpowershutdown #PGEshutoff #californiawildfires,joliclown,2019-10-26 19:04:27+00:00,,0
Fire crews pooling lots of resources atop Pine Flat Rd right now to stamp out #KincadeFire hot spots before this weekend’s winds pic.twitter.com/wJxyk7VAKb,#KincadeFire,meganrcassidy,2019-10-25 19:47:16+00:00,,1
"Watch the moment the #KincadeFire ignites in Sonoma County, Calif. https://buff.ly/361tbtK pic.twitter.com/FMtA4LdYua",#KincadeFire,FireRescue1,2019-10-25 01:32:02+00:00,,1
#KincadeFire https://twitter.com/JaggerDwagger/status/1188469278271401984 …,#KincadeFire,KylieNicole101,2019-10-27 14:56:55+00:00,,0
"An aerial view of the #KincadeFire, which forced the evacuation of the entire community of #Geyserville, located in the heart of California’s Wine County #SonomaCounty http://bit.ly/31K4peq https://twitter.com/KTVU/status/1187392648744595456 …",#KincadeFire #Geyserville #SonomaCounty,RealMiBaWi,2019-10-24 15:45:32+00:00,,1
"DAMN YOU PG&E, ya got some ""splaining to do"" NOW? This ill-conceived plan, which it seems still does not prevent the fires, was mishandled and has caused a lot of devastation for California...my heart breaks for ""baby animals"" who could not get away, nests, etc. #pgepowershutoff",#pgepowershutoff,gotchagirl42,2019-10-27 04:04:08+00:00,,0
#ClimateBreakdown #wildfires https://twitter.com/7NewsBrisbane/status/1186403617487482883 …,#ClimateBreakdown #wildfires,lillibet_marie,2019-10-21 22:10:54+00:00,,0
