,tweet,label,lat,long
425,@bigeyesband Did u get a chance to take a look at the email I sent? I know you're on the road so whenever you get a chance would be rad! =),off-topic,34.15333498053537,-117.27620650130183
426,Final event: the run #ITUtriathlon http://t.co/3ePUdGwWd0,off-topic,33.80183092232837,-117.79561498049272
427,Road tripping with my Bro http://t.co/4T2i6KzvUu,off-topic,33.89085761277129,-117.8365736384431
428,#Dinner time with my #BFF. Xo #west #rooftop #summertime #heat #sunshine #goodtimes #love you. @ WEST http://t.co/i6ShQOUA1E,off-topic,33.9270960184542,-117.63287906995778
429,Breaking:AHS approves 2 #mission shops reopening + donating food for #yycflood victims + volunteers @GlobalCalgary http://t.co/el0METjtOD,on-topic,33.84501251181387,-117.55837886124311
430,"Happy birthday my love you are so talented, beautiful and spectacular. Happy birthday and many more my sweet @LanaDelRey",off-topic,33.761915344653815,-117.6789325570958
431,The third period is going 2 be the most intense 20 minutes of my life! LETS GO BRUINS #bruins bruinsfam #nhl #CHIvsBOS #becauseitsthecup,off-topic,33.75327112775344,-117.8296057497866
432,"Clearly, the mistake was that the souvenir seller came to them with more money than what we paid. The plaza managers ha",off-topic,33.79262733886276,-117.24326392554165
433,But it always pays to be sure.,off-topic,34.076925272891586,-117.64615464437529
434,i bet other schools are laughing at us right now,off-topic,33.89122802727324,-117.1509360132937
435,having coffee in Bowness while the rest of the world thinks we are 'under water' @ bowness http://t.co/xSiBPVz7T4,on-topic,34.041239323271945,-117.33602964158506
436,@isabelleklea14 You too. Enjoy the day.,off-topic,33.89477865827248,-117.5413173824795
437,Nothing like getting a LONG bike ride in b4 heat of day...then getting back seeing how funny u look with ur hair plastered 2 ur face #medhat,off-topic,34.048849827644176,-117.99759280156246
438,Hard to prove but I bet the old pedi bridge would have not been effected by the flood. Seems to me http://t.co/17YZJUg8Nf,on-topic,34.04230912014152,-117.36395990676556
439,I dont know them :(( #beforeyouexit #band http://t.co/2MzBWbEz8J,off-topic,33.982967590363415,-117.94533907122558
440,Bowness residents stunned by flood's muddy devastation: A portion of Bowness felt the full brunt of the powerful... http://t.co/DD2ChCYCyX,on-topic,34.07265934332364,-117.37292289083034
441,We are pumping out the basement! #yycflood #wetsos http://t.co/j9CXxALVqj,on-topic,34.04674141699353,-117.34848651192841
442,"Impressive, Dooku said as he came   stop before the Mandalorian. You come highly recommended by your leader. I am",off-topic,34.05200319660197,-117.69514205956072
443,@rhenzramirez18 @JustSammyyG @iamChuntian @Izang_Calawita WOW! Look at your Social. 20-1 goes first before 10-1 in Sem 2. Hilarious!,off-topic,33.92424035876557,-117.3967002008538
444,Calgary police and firefighters getting briefed while they're signing us volunteers up for work! http://t.co/q01W7SPtZg,on-topic,33.83078370395468,-117.67784805252342
445,"Photo proof: as always, we're recording this briefing for everyone to watch ASAP. http://t.co/pO2OTBAxRy",off-topic,33.83428836348526,-117.7937367065808
446,Flood party update #1: Coles shirt is off already and we have duck hunt going,on-topic,33.88646184677508,-117.26773474819394
447,Down in Stanley Park helping with the flood!! Prayers #yyc @ Stanley Park Outdoor Pool http://t.co/qGyXgDm5DV,on-topic,34.03805426476737,-117.32303801775188
448,"@brendanfrijoles Thank you so much, Brendan! Had the best time lifting spirits in our amazing neighbourhood! #missionpossible",off-topic,33.954476724689634,-117.5124768424212
449,@666potter just like you said. No rest for the wicked,off-topic,33.868083840302255,-117.47970743887943
450,Pretty sure I'm the only one writing the science diploma still,off-topic,33.7832160820033,-117.87894820109511
451,"A new vision came to him, rushing out of the void to fill his mind.",off-topic,34.11643930140712,-117.19087362454152
452,This was all under water yesterday. (at Quarry Park) [pic]  https://t.co/jcIJiHt96r,on-topic,34.03862199731334,-117.34299322893139
453,@Calvin_Sears Mr McDonald . Big thank you for the  help coming to us in alberta . Truly proud to be part of this company .thank you,on-topic,34.07164165854201,-117.37831327626454
454,This is so awesome: @dinnerwithjulie stranger just offered one of our front line food trucks $1000 to keep feeding victims and volunteers.,on-topic,33.85714326778863,-117.48950855174456
455,Not sure if anyone is aware ...but we're in a state if emergency. #yycflood @ Elbow And Riverdale http://t.co/ZgN7VkECdX,on-topic,34.05886204936899,-117.31634083953476
456,"Slept in which was much needed, and now enjoying coffee on the patio. #beautifulmorning #yeg http://t.co/ZE9l6GpU15",off-topic,34.11498269503661,-117.63937761579277
457,"On Friday 28, #ButterballCA was Trending Topic in Edmonton for 23 hours: http://t.co/Rc4NuxxlNB",off-topic,33.909135666927234,-117.76616067184213
458,@DaRealGabriella I've heard but I still won't believe it until they say on tv or something,off-topic,33.94091715968721,-117.58728053396455
459,"Doc Rivers is now the head coach for the Clippers. Garnett and Pierce leaving, what's going on Boston?",off-topic,33.750114454838084,-117.51221446943292
460,Sun 06:00: Temp 14.1 C; Humidity 96%; Press 101.7 kPa / falling; Health Idx 1.0.,off-topic,34.00992614157944,-117.59799971285503
461,I just want 1 night to turn out how I expected it to be #highhopes #disappointed,off-topic,33.853748875844936,-117.97467086324997
462,"Instead Tahiri looked toward the jury-and #was surprised to find them looking not at Bwuatu, but at her. To a being, thei",off-topic,33.82451817478372,-117.53578845401442
463,"Forklift / Counter Balance Operator needed in Cochrane, AB #job #hiring http://t.co/TdktNIrBHp",off-topic,33.78575687684994,-117.75443806570729
464,@jchapman04 @Mookalicious @C_DIG please bring your donation to 4804 Edmonton Trail NE.,on-topic,34.126418082527735,-117.96581099626977
465,"#TweetMyJobs #Retail #Job alert: Merchandise Coordinator | TJX Canada | #Edmonton , AB http://t.co/YpsX2trnrc #Jobs",off-topic,33.868232117258344,-117.87190341008278
466,Were in trouble! Han decided as he switched to autopilot and rose from his seat. Chewbacca followed Han out of the co,off-topic,34.14658921945291,-117.50557378772135
467,@jameskirby30 I'm 7 hours behind ye and that's well past its sell by date #GottaKeepItFresh,off-topic,34.16162767953192,-117.38721393635328
468,monster university with the fam jam,off-topic,33.78559650918967,-117.38529491991815
469,His brief exchange with Kota had stirred up a whole raft of anxieties he hadn't even known he possessed. I've already s,off-topic,33.82832093786346,-117.45152569739763
470,I'm helping my neighborhood - read about the @InglewoodYYC #yycflood rescue/evacuation on @EllisFun,on-topic,34.05581745363586,-117.31807537000684
471,@cderworiz be careful! take pics,off-topic,34.03891089184377,-117.78323830839251
472,@doogie2k my garage is all flooded. My parents live I'm bearspaw near a creek and their entire basement is flooded. My sister is evacuated,on-topic,34.05992391964378,-117.35073157587817
473,#calgary #flood #calgaryflood @ Centre St Bridge http://t.co/XQbOZgkbzb,on-topic,33.87666108740757,-117.84632821768338
474,2o13.o6.27 match made in heaven @theworksfest by @joshholinaty #yegarts @ Latitude 53 Gallery http://t.co/bS28p2JL6k,off-topic,33.901311965692436,-117.21908453162418
475,Flood Party Update #6: I've over done it,off-topic,33.90729027192909,-117.94419791447967
476,New Post:  Hello #beautiful http://t.co/4ERGZH71BD  #yeg,off-topic,33.82966945117221,-117.48516864598442
477,"thing that might have picked up chemical or material traces from the speeder. She reached into her bag, retrieved a red",off-topic,34.098812161847384,-118.00691540966363
478,@tanisbrown A lot can happen in 10 minutes in this family Tanis,off-topic,34.045640539494975,-117.38508742240846
479,Make sure to checkout the most epic pop-up party in #yyc right now! #Back2theBeltine until 10 p.m. tonight #VicParkYYC #Beltline,off-topic,34.13045380299765,-117.68664467478851
480,"My apologies, Admiral. I merely assumed you'd want-",off-topic,33.856940808843774,-117.71975821280125
481,@GTboutique wouldn't it be great if you donated some essential supplies to our Alberta flood evacuees? Many have nothing left. #abflood,on-topic,33.785955077450865,-117.41646802127148
482,@CrashleyW no beer and fireworks tonight for you?,off-topic,33.98024526559431,-117.32593000599579
483,"After a brief hesitation, Ganner slipped into the chair. Jaina #quickly settled into his lap.",off-topic,33.909800670692675,-117.84670970532744
484,"I'm at Puma's Palace (Calgary, Alberta) http://t.co/3mceFapOot",off-topic,34.017676490359115,-117.9077131455675
485,How come Chris Rock and The Rock haven't made a buddy-cop movie yet?,off-topic,34.033918753452696,-117.65297831310735
486,"Woohoo, Happy Canada Day! We got some root beer flavored lollipops. @ Fort Calgary http://t.co/54UErgD5JT",off-topic,34.07171249233761,-117.5436351725962
487,If the oilers don't make the playoffs next year with this line up I'll be taking a dive off the high level bridge. #nhldraft,off-topic,33.79672395303043,-117.79577609074873
488,'The Sopranos' appeared on Wednesday 19 at the 15th place in the Top20 of Calgary's Trends: http://t.co/UbytFNPrdX,off-topic,33.83954644703136,-117.8136344110391
489,Update - State of Local Emergency: The City of Calgary remains in a state of local emergency due to significant... http://t.co/hgyxgPfYIW,on-topic,34.069242298249414,-117.33001332018624
490,"Well, I don't know if you've noticed, but we're in a bit of an emergency right here",on-topic,33.802581073916436,-117.26706940761633
491,"Anyone for a game of golf? Just beware the raging river hazard, toppled outhouses, and beavers. The http://t.co/1FjrjB0ZrP",off-topic,33.732087188944924,-117.80062615530255
492,@tara_eisenbeis is Bruce lee bothering you again #illkillhim,off-topic,33.90835175559041,-117.53622319454362
493,Matt: One pretty woman means fun at the dance. Two pretty women means trouble in the house. Three pretty women means run at the hills! #WoT,off-topic,34.15695500124851,-117.31497660983914
494,@C2MTL After 3 years of hard work i finally got the video of my act of the TED x event reppin Cirque dunSoleil http://t.co/rUHzZLc7Bk,off-topic,33.78392298833425,-117.51054590438719
495,@Travvis29 yo your parents will capture u,off-topic,33.79144528926241,-117.91191267485186
496,Heartily chatted with #Kenyans today in the mall.,off-topic,33.955611721000636,-117.90992710817561
497,A big Tusken Raider came at Luke from behind a boulder. He was swinging a sharp battle ax. Luke whirled around and block,off-topic,34.064840138169124,-117.68796060096278
498,Chris seems like a #genuine guy. #bachelorette #goodguy,off-topic,33.75419937232248,-117.61583217858029
499,@MayahJay lol my bad ... Loving it doing major touring this week,off-topic,33.978363414211344,-117.57022378251422
500,"gineering and #the communi #teamfollowback cations center and scope out their security. Five, you're with him-try not to kill anybody.",off-topic,34.054099756466144,-117.16730170131014
501,"Furious fuschia Too cool, even has pink stitching on the leather seats. One way to keep the car away from hubby! http://t.co/Su0jxhbqL2",off-topic,33.95283122783808,-117.3945663489667
502,I #can't tell you how many times I had this realization.,off-topic,34.17555660304168,-117.44017563032813
503,"Party hard , suns down , still warm , lovin life , smile hard , do it right :) ! Summer 2013",off-topic,34.095788673795816,-117.27221786687929
504,"Future of Calgary real estate market grows murky in wake of floods: Up until last week, Calgarys residential... http://t.co/qwc1c4ZsS0",on-topic,34.020707760637535,-117.14947786859409
505,I miss eating chips and such. #bracesproblems,off-topic,34.02749461314186,-117.68383203270943
506,None of that meant she was good #enough to bring down a Sith Lord.,off-topic,33.83779737972265,-117.56544119172287
507,@russellabird thanks Russel having a Fundraiser 12-3 at wye hall tomorrow great auction items up for grabs including several hot yoga passes,off-topic,34.117867868910366,-117.72151947834128
508,"@FactsInYourFace: In Iowa, it's illegal to pretend you're drunk in public. why would someone pretend?! Haha",off-topic,33.87587257100977,-117.25188586276832
509,Highway 1 in #MedicineHat NOT closing now. Transportation Comms says because flood water not expected to rise much more at this time.,on-topic,34.06645514378647,-117.33622433691322
510,Calgary's Mayor Nenshi shines amid flood crisis: A roar of applause greets Mayor Naheed Nenshi as he ambles up... http://t.co/yqIXOdqwja,on-topic,33.93464414998189,-117.83652668377948
511,"Waiting to hear whether it's safe to drive to #yyc for #sledisland tonight. My gut is saying no. Stay safe, friends!",on-topic,34.09368699161596,-117.6662449902212
512,@ryan_batty I agree man. A dozen beer says Loungo goes to the #Flyers now,off-topic,33.94229884886051,-117.97570321348657
513,@parksyKCCO: @caseycoutts @KCCOCalgary hey dude we were totally working the same house!that's awesome! #chiveon!,off-topic,33.86943873777485,-117.63137620236797
514,"If I hear one more story about someone's house being destroyed in the flood, my heart is seriously going to break. Soo terrible.",on-topic,33.8665598529347,-117.87253531683595
515,"Thoughts with all my #yyc friends and family today, stay safe my loves",on-topic,34.11344098513215,-117.78392109701187
516,my puppy refuses to sleep without me it's so frickin cute,off-topic,33.99138634709598,-117.79784227839139
517,Clean up effort for the Calgary flood. #yycflood #elbowpark @ Elbow And Riverdale http://t.co/2Bc1fHHJZW,on-topic,34.02823381207215,-117.35571953049802
518,Been a while since I have made that drive @laurielyons but recall going down for the day to catch am #nfl game #SITSSharefest,off-topic,33.87999175484961,-117.93847939804013
519,"Yep, Fish Creek Park is flooded too!! Good thing I brought my life jacket. #flood #yycflood http://t.co/QhAqvQJggN",on-topic,34.12217344983291,-117.56575180492482
520,@Yeg_Ron I don't think TB has the money to buy him out,off-topic,34.08834822913103,-117.41021436187731
521,Calgary floods delay Conservative Party convention: The Conservative Party national policy convention which was... http://t.co/FJJ7tWJC0h,on-topic,34.06892316825667,-117.37135704245905
522,The Sullustan blinked at him-an impressive gesture coming from eyes the size of ash angel eggs. What do you mean?,off-topic,34.11609562583238,-117.91758629303864
523,Oh that booty is nice,off-topic,34.041136067439794,-117.70522295169202
524,"Bossk said, A thief, I think. Caught him with a fusioncutter, snooping around Jango Fett's ship.",off-topic,34.09043478070343,-118.00094115860074
525,Emirates chicks. Holding the medals,off-topic,33.73798628616686,-117.79153668921353
526,Awww poor giraffes at the zoo. They may not make it due to all the stress. #poorbabies #BeautifulCreatures,on-topic,34.04703768417414,-117.32280989410941
527,"@Lowetide_ @camcharron @FriedgeHNIC  it can't possibly be that simple. It just can't, can it?",off-topic,33.834555584371245,-117.53704861624037
528,"@seangentille it made you stop, didn't it.",off-topic,34.13091580642167,-117.31590265366312
529,Food truck back in business in #yyc I am almost calling DT back in business. @steakouttruck thanks for lunch! http://t.co/DYP6csrUiN,off-topic,33.934012367324655,-117.18661238385536
530,@MommaKayln dot know how much more I can go its already lifted 12 inches lol,off-topic,33.85991910135807,-117.26379893484899
531,@WORDUPTORONTO Thanks for the follow!,off-topic,33.782067946031574,-117.74294663630401
532,"@KatieeeBeth1 sure it, has been for awhile",off-topic,34.0232675426456,-117.90825346829551
533,Thoughts and prayers to everyone whose lost their home due to flooding :( #yycflood hopefully all my friends and family are safe out there!,on-topic,34.05685169554137,-117.63016937113599
534,The city keeps saying that they don't need any more food donations like damn Calgary stop being so nice,on-topic,33.88374223801483,-117.94838957484917
535,Candy crush all the way -___-,off-topic,34.14088395352596,-117.6596629616172
536,Maybe things don't look so bad for the #Flames #Calgary #abfloods  via @bias_sports on FB http://t.co/NghRGW0xKG,on-topic,33.875513326875684,-117.19637565879647
537,Birthday din with the parentals! (@ Soda Jerks St.Albert) http://t.co/5xTPWqGVdX,off-topic,34.02347159525623,-117.99906611686005
538,At the hospital with my hubby!  2 stitches in his foot but he's a trooper! http://t.co/26QREUfEBS,off-topic,34.09778339686147,-117.52815175712952
539,Its going to be so hard to say goodbye today.,off-topic,34.096872144989995,-117.16316653069262
540,"On Saturday 22, #abflood was Trending Topic in Edmonton for 23 hours: http://t.co/b0llsM3s3B",on-topic,34.03670665075896,-117.7407447867489
541,after a hard day of fence building... margaritas &amp; homemade burgers! #gratitude,off-topic,34.115119848762085,-117.69581016836993
542,"Check out Canada Day evening in Bruderheim, live band performing down at the AG grounds!",off-topic,33.84245293445453,-117.30249697211866
543,Frantic scene at the zoo: We could have had hippos god knows where (with video): Dr. Jake Veasey spent much of... http://t.co/XxdZT8Awns,on-topic,33.76063212171353,-117.73338878311931
544,@TamaraVineberg what are you watching?,off-topic,34.05376614730955,-117.9369089747418
545,School Monday Is closed and exams are all cancelled!!! Thank The Lord!!,on-topic,34.064817851852354,-117.35661347410942
546,Hope all my #yyc friends stay safe and dry today! #abflood #weatherbenice #staydry,on-topic,33.887706396614966,-117.69135471356735
547,Dreger has the worst timing for important stuff.,off-topic,34.142019803625836,-117.56855997587049
548,My thought exactly! @parksyKCCO: I think I know where that extra $53 mil should go. #yycflood #CalgaryStrong,on-topic,33.743131439464285,-117.76621572447893
549,Chicken and Veggies getting ready in the marinade. #Yum #BBQ #CanadaDay http://t.co/TT2Re0wJMJ,off-topic,34.12721248099089,-117.28939933349044
550,ok Luke I have seen your ask fm link 3 times this night that's enough,off-topic,34.093925002503205,-117.69949713810043
551,For the kingdom of heaven is like a master of a house who went out early in the morning to hire http://t.co/LSrp0vhmLt,off-topic,34.1625029550698,-117.61742210961243
552,ring. He wished that he'd stopped at Jira's #stand for a cool drink before he left Mos Espa.,off-topic,33.724344646964035,-117.21975333143997
553,Han #squinted. How do you know?,off-topic,33.801325738667515,-117.21443641542396
554,@munrokg ya wanted it but was sold out in early march.,off-topic,34.11488421641541,-117.58070606576504
555,Can residents bring any volunteers into High River tomorrow to help them clean out their homes? Need to know! @LesStir #abflood  #highriver,on-topic,34.0691124006912,-117.36745371533034
556,The studio I record at flooded... #LNSDV1 might be pushed to a later date :(,on-topic,34.03491170574592,-117.35093429717872
557,'Taylor Swift' shows up at this time as Trend in Calgary http://t.co/Utf2At7Ipt,off-topic,34.101314353247936,-117.68840228904138
558,And my fathers name is David what just happened here its fate,off-topic,34.15967322276522,-117.89768630950371
559,Having coffee in the Main Street of Bowness while the rest of the world thinks we are 'Underwater' @ http://t.co/rziOcrRoQ0,on-topic,34.07818962632473,-117.3416869742762
560,@SugarplumLDN songs I sing to my daughters to put them to sleep,off-topic,34.032240405910535,-117.97747593131484
561,@Cree8Dawn @Harv_Durocher Gravel roads in some areas r washed away. Bow River is rising. Most families evacuated themselves. Mainland is ok.,on-topic,33.74787518299392,-117.67265863431373
562,Shout out to Ward 9 team for their flood volunteer coordination in Erlton! Thanks for all your hard work!!! @gccarra #yycflood #Erlton #yyc,on-topic,34.060798637870406,-117.35759836084503
563,Yoga Ball Katamari Damacy Controller. If I get this I will die and go to controller heaven.   http://t.co/8Jc1dZs4ZA #katamari,off-topic,34.02522139017972,-117.96715905092582
564,@ryleawalker In other news Kim and Kanye named their kid NORTH,off-topic,33.74142682266187,-117.86819637260699
565,@herrickc Tell her Thanks! And Love you :),off-topic,33.99093188720648,-117.24633669746467
566,Catching up on sleep after a sleepless night spent worrying about potential flood evacuation.  #Calgary #yycflood,on-topic,34.071073049530916,-117.36500495933264
567,How can VINE let Instagram copy them .I think they just lost like a lot of ppl. Ill still stay on VINE ..but ill make instagram vids. Too,off-topic,34.10450082829874,-117.15433893604528
568,Welcome D.Nurse to Oil Country #nhldraft,off-topic,34.1683442735084,-117.21227195265996
569,So fucking pissed off right now.,off-topic,34.035676582604765,-117.97889904395548
570,@bonanzadynamite @Forzy76Taras 10 in a row boys. Fun to see. Go @BlueJays,off-topic,33.869169671649736,-117.26101582047875
571,"Redford, Harper pledge co-ordinated response to Alberta flooding: Premier Alison Redford has reiterated Friday... http://t.co/15E8VEywhM",on-topic,33.86331277993931,-117.82036244581245
572,@fouratj Slow. Got distracted by other tasks and a massive flood here in AB.  week of 1st?,on-topic,34.05001266643799,-117.9425268531492
573,I can finally get back into a normal routine!! Normal is subjective to assuming I've ever had a routine,on-topic,33.73532004527043,-117.85581274962254
574,How stupid I feel right now,off-topic,34.01404287780148,-117.83548125260478
575,"I'm at Tim Hortons (Edmonton, Alberta) http://t.co/qIkNCkHgLi",off-topic,33.70545316636061,-117.8432030117783
576,@mahum1995 oh. Well worth it. Sidra still doesn't know how the waiter knew it was her birthday!,off-topic,33.94579007453545,-117.56387855147752
577,Come back @missiondiner ! We need hangover breakfast! These guys are still closed BUT are opening 7/28 http://t.co/LKiwCgoX6V,off-topic,34.11817668284109,-117.27774604940733
578,"@FoxNews: Floods kill 3, force 75,000 from homes in Calgary http://t.co/34lCFxhWdv #abflood it has been crazy here! Pray for these people",on-topic,34.11496101902673,-117.24653445560239
579,Should I already make my guesses for bucci overtime challenge for game 5? Sharp/Paille,off-topic,33.82630063162853,-117.27671495032016
580,@calgarytransit &amp; how are regular pass not affected? I'm out of work for 6 days because of this. If that dosent count nothing does #yycflood,on-topic,33.82388808778961,-117.56650211402886
581,Edmontonians cleaning up after flooding: City of Edmonton officials said they will be reviewing how they... http://t.co/mFp4KlNd54,on-topic,34.04387709629071,-117.32685325079669
582,"I'm telling you what I found in her cave, Fel replied evenly. #What you make of it is your business,",off-topic,33.840874451902046,-117.473323815317
583,My 8 year old grandson Samuel just completed his first triathalon. Poppa has a lot of work to do to complete one. Great job Samuel.,off-topic,33.87006570073885,-117.68853048896773
584,"@JafricanTing I feel for those who were evacuated =( Saw this photo,the dome is flooded to the 10th row of seats. http://t.co/C3Yzk7lnhj",on-topic,34.03149758260869,-117.35137931589793
585,@cityofcalgary how will I know when I get power and access to my mission apartment ??? #yyc #yycflood,on-topic,33.746133019824754,-117.31573039030661
586,"Jamesons &amp; Rolling Rock with Darren, Tommy #albertaflood (@ Ship &amp; Anchor Pub) http://t.co/SD3ik2ZpHw",on-topic,34.07257851496613,-117.35036737560416
587,In the Philippines this isn't a flood. This is a Friday.,on-topic,34.08154917904336,-117.97932331282858
588,"@dmgullekson: Don't be fooled, it isn't thunder, staying put would be a blunder... -Jumanji #jumanji #yyc #yycflood #staysafe",on-topic,34.07567741350264,-117.35381973356313
589,"Dire issues in Alberta for cancer patients with Holy Cross, High River and Canmore cancer centers scrambling. #abflood",on-topic,33.77825612030154,-117.53047432365764
590,@Genghis_Dong Dude yeah! I'm glad someone else finally saw it lol.  Super badass.  They all get so fucking beat up!,off-topic,33.93219342786638,-117.50010812543759
591,Flood victims in #medhat get property tax extension. #mhflood  http://t.co/j1SZwS69d4,on-topic,33.834115837521345,-117.44714977450879
592,Moff Nezzors resounding victory at Ruan demonstrates the strength of the Empire and exposes the vulnerability of the,off-topic,33.83406523356063,-117.8528216396581
593,"Have a great Canada Day weekend to all of our Canadian followers. Canadians are the best, don't forget that!",off-topic,33.726109248978325,-117.59820853740743
594,If we can print a kidney we must surely be able to make a giant pressure washer to clean the city? #yycflood #floodymess #allfloodingaside,on-topic,34.147437019531345,-117.15513197833594
595,Spending a quiet Canada day  http://t.co/HB3n3GHrMe,off-topic,34.14648253432784,-117.62970670548651
596,"Ready at my post, volunteering for Airdrie's Canada Day Parade. Starts @ 10am. Don't miss it!!  HAPPY CANADA DAY y'all!!  #bestplacetolive",off-topic,33.91446800520571,-117.35764463230532
597,Dive after dive after dive...fucken hate Italy,off-topic,33.78839607779094,-117.17375892734472
598,"@LaySeeJay we have moved operations to 4804 Edmonton Trail NE. And we need towels, toiletries, food and water.",on-topic,33.8105052046991,-117.46015553637318
599,"Okay, okay, we've had our problems with Dania in the past, but right now we don't have time to establish a new contact",off-topic,33.909945974828744,-117.57659422857401
600,Pix of Lafarge construction under water http://t.co/rTcjXJw1r4,on-topic,34.0429272191192,-117.33027388825238
601,@ameerabanta: A &amp; A  much love to this queen @aabougouche http://t.co/iRMXeDfY2d love you b!,off-topic,33.83227986652874,-117.51256651845647
602,Seeing so many rear end accidents out here! Put your phones down an stop rubbernecking!  #yegtraffic #abflood,on-topic,34.02999004623639,-117.22633390781708
603,"ruising at all that season, having been replaced by a breakaway disposable shell built to conceal a substantial fraction",off-topic,34.00925203753105,-117.3188721139552
604,@__Daarian my thoughts are with you during this tough time #ripempire,on-topic,34.13758069488027,-117.84265436503883
605,@420legalize well why don't you say I told you so in a 100 years. #abflood #yycflood  #Alberta,on-topic,33.82326443159021,-117.83391046724768
606,"@Peggo36 I'm great thanks, how are you? Haha yeah I am! Coming home in a couple weeks :) what have you been doing with yourself?",off-topic,34.10997573640122,-117.69777082478267
607,"Electricity has been restored to most of downtown #Calgary. With all the office towers, will water treatment keep up? #YYCflood @nenshi",on-topic,33.75805442531091,-117.97744636181702
608,@actioncond good one for the girls that go all the way down #strongtothecore http://t.co/Yk6qAiI9jx,off-topic,33.69154212846236,-117.45821605808547
609,Literally wrote my bio diploma the day of the floods,on-topic,34.03089009856588,-117.59761387248899
610,"Truth: @CstShaw: For those inquiring about Deer Run, we have no evacuation order for your community at this time. #yycflood #yyc",on-topic,34.05623624158053,-117.35466991369078
611,@ctvnews I have exclusive photos of the flood and evacuation from some parts of Banff. If you are interested in purchasing call 4033605001,on-topic,34.06220560885429,-117.31843395609661
612,Eston's own @Therealhda will be inducted into the @PWAwrestlingca Hall Of Fame tonight. Congrats to a true entertainer.,off-topic,34.11655371365535,-117.70679356097523
613,Who wants to grab a shovel and head into Mission or Montgomery? I have extra shovels and I'll pick you up! #ycchelps,on-topic,34.019689676074336,-117.25344345721193
614,@SpookyBooGal just two hours from me we got severe flooding,on-topic,34.05950856741731,-117.32379311969967
615,Our city parks workers are cleaning out Sandy Beach. It'll be back to normal in due time. =) #yycflood http://t.co/9Pybx7KH5n,on-topic,34.16366237495067,-117.6699044666324
616,We're not asking you to abandon your duty. Leia shook her head. We're asking you to do it. Just in a different way.,off-topic,34.05681259406999,-117.83342183412336
617,If you want it done then you gotta do it yourself,off-topic,33.754496995545246,-117.2024922337524
618,Anyone els bored as fuuuuck,off-topic,34.01980596997309,-117.19764978441032
619,Anyone need some American clay. @americanclay for sale. Let me know #yyc #ecoliving #cleanliving # @ http://t.co/dNk9u5oPa6,off-topic,33.888524401686155,-117.21945422425179
620,@Jay1972Jay Nope. Mid 80's. It's off Metallica's 2nd album Ride The Lightning.  84 I believe.,off-topic,33.854271468233456,-117.64395812353186
621,Otis redding. What else to do during great floods in Alberta @ Stonegate Pub http://t.co/queVjl7SWS,on-topic,34.06034598024621,-117.34916396594947
622,Doing a clinic for ATB Financial at Edmonton Country Club!! Gonna be a fun afternoon!! #promote #PGATOURCanada,off-topic,33.834210134750734,-118.00496614367276
623,Many questions outstanding for #cprail about their actions during the flood crisis. #abflood,on-topic,34.00715004871474,-117.70170185578961
624,My heart goes out to all the families affected by the flooding.  #yycflood #abflood #praying,on-topic,33.84130276562932,-117.90765691087626
625,Love this place. @ Laurier Lake http://t.co/e6opbFrrjM,off-topic,34.1198921850361,-117.14175779509621
626,No thought of what to talk about #ThingsIHate,off-topic,33.8751717668229,-118.00600005310466
627,"of shots per Tibanna charge. If there was trouble up there, they could quickly find #themselves at a dangerous firepower",off-topic,33.74709457859328,-117.63529278735608
628,lying is honestly the biggest turnoff,off-topic,33.750414185945935,-117.24456840625332
629,I'm sitting on the toilet now,off-topic,34.092480293455786,-117.43134493825924
630,"@NicKrywolt fair enough, yah they are somewhat similar.",off-topic,34.10025234894327,-117.28263008473478
631,The hashtag #UnionJFollowMeSpree took the 7th place in the Top20 of Calgary's Trends for Friday 28: http://t.co/D4b8ao3H8c,off-topic,34.09613202594248,-117.76911069150432
632,"I'm at @TimHortons (Calgary, AB) http://t.co/bn7zbfhvPT",off-topic,33.97290915630057,-117.30292348294944
633,"You know, I kinda prefer the international delight caramel macchiato to Starbucks. What do you think @roxystacy?",off-topic,34.072722036536526,-117.8757417488624
634,"@CalgaryPolice: Many communities having power and gas cut-off. You may not see #yycflood, but youll have no utilities so evacuate. #yyc",on-topic,33.98339339821162,-117.925565953395
635,@FwdMindJen Yes. Relatives and friends with homes there.,off-topic,33.87519204197498,-117.88563765265339
636,Celebrating Canada Day with a post-fountain game of chess. @ Edmonton City Hall http://t.co/Tn6UiG0Nor,off-topic,33.7515515739566,-117.84930558037522
637,"Ok so I spent the weekend buying soa t shirts. Also checked out your online stuff, but I noticed that your vests don't have the patches",off-topic,33.779436700850425,-117.86004519088404
638,"s fist down hard upon the desk. He roared, I 'didn't not' tell you because #I thought you were smart enough to know bett",off-topic,33.882193604217406,-117.155462211308
639,"@SteveD29 seriously Steve, I don't see the reason for this trade. The guy who took you to the  p/o, stole games this season..  Why?",off-topic,33.726227640091906,-117.46829856561585
640,Stories from Our Streets #YYCFLOOD Edition  An Evening at the Hillhurst Sunnyside Community Association Hall:... http://t.co/ElxZjVTlMR,on-topic,34.12915228662985,-117.82368364360683
641,#CanadaDay shows up at this time as Trend in Calgary http://t.co/dgT8rVm2H7,off-topic,34.00636517489769,-117.8344154430302
642,Time to prove I've got a face for radio #globalcalgary #yyc_counselling #yychelps #abflood @ Global TV http://t.co/Iy4p6s6zL7,on-topic,33.91423634582369,-117.59671735055535
